시나리오,연도,폭염일수,열대야일수,여름일수,일교차,식물성장기간,온난일,온난일계속기간,최대온난일계속기간,온난야,일최고기온연최대,일최저기온연최대
SSP3-7.0,2090,74.9,83.2,178.9,9.1,352.6,123.8,106.7,77.8,113.4,43.4,32.3
SSP3-7.0,2091,71.3,81.7,175.7,8.9,346.7,110.7,98,65.8,113.1,42.4,31.5
SSP3-7.0,2092,74.5,86.1,190.9,8.6,357.3,112.6,94,86.4,113.2,40.9,31.3
SSP3-7.0,2093,59.5,72.5,180,8.5,333.8,105.8,79.7,71.5,109.9,41.9,31.1
SSP3-7.0,2094,65.9,82.8,176.4,8.7,360.3,115,93.8,80.2,114.1,40.9,31.7
SSP3-7.0,2095,54.8,66.4,194.7,8.8,357.1,113.3,81.4,60.1,103.7,41.4,31.5
SSP3-7.0,2096,73.8,70.3,197.7,9.2,362.2,121.7,92,74.3,108.4,42.5,31.6
SSP3-7.0,2097,72.7,82.7,191.7,9.2,355.5,123.8,106.4,75.5,116.6,41.7,31.3
SSP3-7.0,2098,55.8,59.5,192.8,9,363.3,115.7,97.4,60.1,109.5,41.7,30.5
SSP3-7.0,2099,54.9,66.7,211.1,8.5,360.3,110.6,84.2,64.9,117.9,40.6,31.4
SSP3-7.0,2100,82.3,93,193.9,8.6,354.1,121.3,103,90.2,121,41.8,32.4
SSP5-8.5,2021,17,25,113.9,9,298.4,51.4,33.7,22.1,56.1,37.5,27.5
SSP5-8.5,2022,10.1,17.8,122,8.6,332.9,51.8,33.8,28.8,60,35.6,27.4
SSP5-8.5,2023,17.4,26.7,130,8.7,325.4,52.1,35.7,22.1,65.9,38,27.4
SSP5-8.5,2024,23.9,37.3,130.1,9.1,312.6,60.6,50.3,32.7,65.6,37.6,28.5
SSP5-8.5,2025,14.3,14.5,117.5,9.2,303.5,44.5,22.8,14,47.4,38.6,28.2
SSP5-8.5,2026,16.7,15.4,134.3,9,319.3,61.2,42.3,20,60.7,36.8,26.8
SSP5-8.5,2027,28.8,31.8,129.1,9.1,311.3,71.8,56.8,37,68.4,38.1,28.2
SSP5-8.5,2028,9.9,14.3,125.2,9.2,297,45.3,18.8,13.3,47.8,35.6,27
SSP5-8.5,2029,7.5,16,112.7,8.8,309.3,41.2,32.4,19.8,54.3,34.1,26.9
SSP5-8.5,2030,14.9,22.7,130.3,8.9,335.9,52,28.3,22.1,62.8,38.4,27.9
SSP5-8.5,2031,9.3,10.4,127.8,8.9,321.7,34.2,13.5,9.7,43.9,36.2,26.5
SSP5-8.5,2032,7.1,19.1,133.7,8.7,311.2,55.5,27.7,16.8,62.9,34.9,27.1
SSP5-8.5,2033,19.3,35.7,134.3,8.9,334.6,63.9,46.6,30.9,70.7,39.8,28.7
SSP5-8.5,2034,17.9,26.4,138.9,8.9,337.8,57.9,35.1,22.8,65.3,36.9,27.9
SSP5-8.5,2035,24,23.5,140.4,9.2,337.9,55.4,35.4,31.2,52.4,37.2,28.7
SSP5-8.5,2036,14.4,25.6,132.8,8.7,318,50.7,30.2,22.5,62,36.1,28.4
SSP5-8.5,2037,16.2,20.4,126.1,9.1,342.2,52.3,36.1,18.7,58.2,37.1,28.2
SSP5-8.5,2038,11.8,18.1,136.6,9.1,330.4,48.8,25.1,11.5,60.5,37.7,27
SSP5-8.5,2039,31.8,46.7,129.7,8.8,312.6,68.8,54.8,44.5,77.6,37.5,28.7
SSP5-8.5,2040,15.6,28.8,131,8.8,334.1,49.6,36.6,31.4,61.4,36.1,27.6
SSP5-8.5,2041,27.9,40.6,134.3,9,324.6,63.5,51,43.1,70.1,38,29.1
SSP5-8.5,2042,37.8,42.9,136,8.8,326.8,76.6,54.6,42.8,82.4,40.1,29.4
SSP5-8.5,2043,27.9,31.1,147.1,9.1,313.9,72,48.4,21.3,73.7,39.2,28.9
SSP5-8.5,2044,22.9,41.6,150.7,8.8,323.7,78.7,59,33.8,86.1,37,28.3
SSP5-8.5,2045,26.3,48.2,138.4,8.7,340.9,69.8,57,50.1,78.7,36.9,28.4
SSP5-8.5,2046,25.4,34.5,141.2,8.5,351.8,68.9,47.9,38,71.2,37.6,28.8
SSP5-8.5,2047,26.3,48.3,143.7,8.2,313.8,70.9,57.1,41.6,90.5,37.1,28.8
SSP5-8.5,2048,27.8,39.4,155.9,8.8,344.9,76.2,53.7,41.5,78.5,39.3,29.4
SSP5-8.5,2049,32.7,49.5,146.9,8.8,329.5,68.9,50.1,45.3,83.2,38.4,29.5
SSP5-8.5,2050,27.7,36.1,139.2,9,332.7,64.5,46.1,37.1,75.2,39.8,29.3
SSP5-8.5,2051,37.9,50.6,149.9,8.9,323.3,70.9,52.8,46.1,76.8,38.7,29.7
SSP5-8.5,2052,25.8,37,148.8,8.9,338.6,70.6,53.9,38,66.5,38.2,29.4
SSP5-8.5,2053,47.1,58.3,156.7,9,329.6,98.7,77.8,54.8,97.6,39.9,29.3
SSP5-8.5,2054,38.1,40.8,152.9,8.7,348.3,70.1,55.3,46.1,72,39.4,29.8
SSP5-8.5,2055,22.6,28.6,150.4,9.1,356.1,64.6,43.1,30.3,67.6,37.9,29.1
SSP5-8.5,2056,39.1,46.3,154.9,9,332.5,85.2,67.6,47,89.9,38.8,29.9
SSP5-8.5,2057,19.8,36.7,158.6,8.8,325.1,65.6,46.3,17.7,80.1,37.1,28.5
SSP5-8.5,2058,27.3,57.1,156.5,8.5,338,83.3,66.6,50.8,95.9,37.5,28.6
SSP5-8.5,2059,33.7,39.7,149.7,8.9,311.6,65.4,52.7,46.3,67.5,38.3,29.1
SSP5-8.5,2060,38.9,47,163.6,9.3,350.3,80.6,58.2,45.5,81.7,39.2,29.9
SSP5-8.5,2061,41.8,48.3,166.3,8.9,346.5,85.2,66.1,43.7,87.5,38.8,29.8
SSP5-8.5,2062,34.7,51.7,164,8.6,343.7,82.7,60.1,47.5,90.1,37.9,29.9
SSP5-8.5,2063,38,50.6,157.6,8.7,342,89.1,68.2,40.1,87.9,40.1,29.9
SSP5-8.5,2064,36.7,43.8,168.6,9.2,336,80.6,58,39.3,85.2,41.4,29.5
SSP5-8.5,2065,48.2,62.6,172.4,9,340.7,90.8,69.6,57.7,92.5,41.4,30
SSP5-8.5,2066,45.3,57.6,158.5,8.6,345.9,87.5,70.1,53.7,94.3,40.3,30.4
SSP5-8.5,2067,68.7,74.2,172,9.2,359.2,107.3,93.4,75.7,98.7,41.5,30.7
SSP5-8.5,2068,55.5,62.1,179,9.1,357.5,100.7,78.8,60.6,97.9,39.8,30.9
SSP5-8.5,2069,58.7,70,182.3,9,358.4,115.2,92.9,71.1,101.5,40.9,30.5
SSP5-8.5,2070,47.2,58.1,168.7,8.7,340.8,96.9,71.5,56.3,93.3,39.5,30.6
SSP5-8.5,2071,32,48,173.8,8.9,338.7,84.4,58.7,32.7,95.5,39.2,29.2
SSP5-8.5,2072,64.1,70.5,186.5,9,337.7,111.6,92.8,69.8,106,40.1,30.9
SSP5-8.5,2073,59.5,68.1,194.4,8.7,360.8,108.3,86.6,63.8,100,41,31.5
SSP5-8.5,2074,68.6,78.5,180.8,8.7,332.3,111.4,89.5,68.4,100.3,43,31.9
SSP5-8.5,2075,55.4,69.2,180.9,8.7,345,109.8,82.5,65.8,109.4,41.6,31
SSP5-8.5,2076,54.3,60.9,174.8,8.9,346.6,97,79,59.3,98,40.8,31.2
SSP5-8.5,2077,59,70.4,166.4,8.6,326.5,94.9,76.8,69.1,103.3,41.5,30.6
SSP5-8.5,2078,52.4,62.9,190.3,9.2,339.7,110.2,81.9,55.9,101.2,41.4,31.7
SSP5-8.5,2079,61,73.5,185.9,9,351,111.5,92,70.1,98.1,41.3,30.7
SSP5-8.5,2080,64.8,84.3,192.7,8.4,358.3,118.7,99.4,68.4,121,39.9,30.6
SSP5-8.5,2081,56.2,67.7,195.7,9.3,357,112.4,88.2,59,103.8,41.3,31.6
SSP5-8.5,2082,66.6,73.9,192.2,8.9,354.8,113.9,89.4,64.4,111.2,41.4,31.2
SSP5-8.5,2083,70,77.3,188.3,8.6,347.6,114.6,89.2,63.8,114.4,41.5,31.8
SSP5-8.5,2084,68.2,76.8,186.7,9,345,118.8,101,81.8,115.7,42,31.6
SSP5-8.5,2085,61.9,70.3,194.1,8.9,346.6,112.1,85.5,69.6,113.2,41.3,32
SSP5-8.5,2086,69,81.4,187.7,8.9,347.5,113.3,97.5,86,106.8,40.4,31.9
SSP5-8.5,2087,81.4,81.6,205.1,9.1,353.3,133.2,107.5,73,123.2,42.1,31.9
SSP5-8.5,2088,78.5,86.9,193.4,9,359.4,130.7,108.6,88.3,132,42.6,32.4
SSP5-8.5,2089,78,85,196.7,9.4,362.6,128.4,112,79.1,121.7,41.5,32.1
SSP5-8.5,2090,101.8,107.5,214.9,8.8,359.5,146.3,126.6,99.8,138.8,42.1,32.4
SSP5-8.5,2091,69.2,81,190.6,9.1,362.1,122.9,105.6,81.2,113.3,42.4,32.7
SSP5-8.5,2092,74.9,80.8,207.3,8.9,364.2,130.6,106.5,80.1,117.4,42.2,31.4
SSP5-8.5,2093,86.2,92.7,193.3,8.5,354,127.2,107.5,96.4,123.7,41.6,32.3
SSP5-8.5,2094,96.4,102.2,207.6,9.1,360.6,140.7,116.3,102.6,130.7,42.3,32.1
SSP5-8.5,2095,69.9,82.7,190.8,8.9,341,126.6,101.8,70.5,115.7,40.4,31.9
SSP5-8.5,2096,96.6,96.6,204.9,9,361.2,145.5,124.5,109.3,131.8,43.2,32.7
SSP5-8.5,2097,98.6,102.6,211.5,8.9,354.8,145.7,133.5,94,140.1,43.5,32.9
SSP5-8.5,2098,94.8,95.2,221.1,9.2,349.2,148.3,122.5,104.4,132,42.8,33.2
SSP5-8.5,2099,74.6,80.5,210.6,9.1,361.8,139.1,115.2,76.8,119.3,41.4,32.5
SSP5-8.5,2100,101.4,101.9,206.8,8.5,364.9,141.2,129.3,97,136.4,43.6,32.9
